author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
CENTURY 21 Столичная недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/308162322/;Балашиха;sale;flat;9;21;1;43.5;7900000;;Зеленая ;32к1;Никольское;Жемчужина Балашихи
7 ключей;real_estate_agent;https://balashikha.cian.ru/sale/flat/307344083/;Балашиха;sale;flat;9;21;2;62.7;7990000;;шоссе Косинское;5/7;Ольгино;Новоград Павлино
ГОРОБМЕН;real_estate_agent;https://balashikha.cian.ru/sale/flat/308906939/;Балашиха;sale;flat;12;25;1;41.6;7990000;; Демин луг;4;Салтыковская;Новое Измайлово
CENTURY 21 Перспектива;real_estate_agent;https://balashikha.cian.ru/sale/flat/308063042/;Балашиха;sale;flat;4;9;2;47.0;7900000;; Советская;10;Железнодорожная;
ИНФИНИТИ;real_estate_agent;https://balashikha.cian.ru/sale/flat/307532544/;Балашиха;sale;flat;17;17;2;53.4;7999000;; Граничная;28;Ольгино;Ольгино
ProStore;real_estate_agent;https://balashikha.cian.ru/sale/flat/307531730/;Балашиха;sale;flat;17;22;2;56.3;7990000;; Чистопольская;30;Щёлковская;Эдельвейс-Комфорт
Елена Кузнецова;realtor;https://balashikha.cian.ru/sale/flat/305824424/;Балашиха;sale;flat;25;25;1;32.9;7999999;; Яганова;9;Щёлковская;Пехра
Анна Глушук;realtor;https://balashikha.cian.ru/sale/flat/308153233/;Балашиха;sale;flat;4;17;2;48.8;7900000;; Яганова;8;Щёлковская;Пехра
Идеал эстейт;real_estate_agent;https://balashikha.cian.ru/sale/flat/281391125/;Балашиха;sale;flat;4;17;2;70.6;7900000;; Соловьева;2;Кучино;Леоновский парк
На Петровке;real_estate_agent;https://balashikha.cian.ru/sale/flat/307362703/;Балашиха;sale;flat;12;17;2;48.5;7999999;;бульвар Спасский;4;Железнодорожная;Столичный
Региональное;real_estate_agent;https://balashikha.cian.ru/sale/flat/289017340/;Балашиха;sale;flat;5;5;2;66.0;7950000;;Советская ;6/17;Салтыковская;
МИЭЛЬ - Офис в Железнодорожном;real_estate_agent;https://balashikha.cian.ru/sale/flat/305678189/;Балашиха;sale;flat;7;17;2;50.9;7999999;; Юбилейная;30;Железнодорожная;
ФСК Агент;real_estate_agent;https://balashikha.cian.ru/sale/flat/305972548/;Балашиха;sale;flat;3;17;2;57.5;7950000;; Свердлова;38;Щёлковская;
МИЭЛЬ;real_estate_agent;https://balashikha.cian.ru/sale/flat/308158406/;Балашиха;sale;flat;7;17;2;54.1;7900000;; Колдунова;10;Щёлковская;
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/297903209/;Балашиха;sale;flat;11;17;1;40.0;7900000;;;31;Щёлковская;Микрорайон 
МЕЗОН;real_estate_agent;https://balashikha.cian.ru/sale/flat/303129648/;Балашиха;sale;flat;5;14;2;55.0;7950000;; Московская;1;Железнодорожная;
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/297902968/;Балашиха;sale;flat;23;25;1;61.0;7990000;; Строителей;3;Салтыковская;Новое Измайлово
АПРИОРИ ЭСТЕЙТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/306681206/;Балашиха;sale;flat;3;17;2;53.0;7999000;;Звездная ;10;Салтыковская;
Лариса Георгиевна Литовко;realtor;https://balashikha.cian.ru/sale/flat/307970143/;Балашиха;sale;flat;16;17;1;46.0;7950000;; Некрасова;4;Железнодорожная;
ИП Шишкина М. Е.;real_estate_agent;https://balashikha.cian.ru/sale/flat/304004178/;Балашиха;sale;flat;11;25;1;38.0;7999999;;;1;Щёлковская;Щитниково Изумрудный
Азим Волевой;realtor;https://balashikha.cian.ru/sale/flat/304848033/;Балашиха;sale;flat;13;25;1;39.9;7900000;; Демин луг;4;Салтыковская;Новое Измайлово
Этажи Москва;real_estate_agent;https://balashikha.cian.ru/sale/flat/303786118/;Балашиха;sale;flat;7;19;2;48.2;8000000;; Струве;11;Железнодорожная;Центр-2
Андрей Вишневский;realtor;https://balashikha.cian.ru/sale/flat/302502923/;Балашиха;sale;flat;13;18;2;51.5;8000000;;шоссе Косинское;10;Ольгино;Новоград Павлино
EstateLiga;real_estate_agent;https://balashikha.cian.ru/sale/flat/307128831/;Балашиха;sale;flat;11;22;2;58.0;8000000;;шоссе Косинское;6;Ольгино;Новоград Павлино
Вера Владимировна Белогурова;realtor;https://balashikha.cian.ru/sale/flat/307887261/;Балашиха;sale;flat;3;3;2;55.3;8000000;;;50;Железнодорожная;
Игорь Рудешко;realtor;https://balashikha.cian.ru/sale/flat/300855487/;Балашиха;sale;flat;15;18;1;40.7;8000000;;Заречная ;4А;Салтыковская;
HOMETOWN REALTY;real_estate_agent;https://balashikha.cian.ru/sale/flat/302063569/;Балашиха;sale;flat;7;14;2;54.9;8000000;;Солнечная ;2;Салтыковская;
Недвижимость на Советской;real_estate_agent;https://balashikha.cian.ru/sale/flat/271431933/;Балашиха;sale;flat;6;9;2;53.0;8000000;; Быковского;18;Салтыковская;
Favorite Home;real_estate_agent;https://balashikha.cian.ru/sale/flat/303543272/;Балашиха;sale;flat;14;18;2;48.5;8000000;;бульвар Спасский;6;Железнодорожная;Столичный
Сергей Шилин;realtor;https://balashikha.cian.ru/sale/flat/308436057/;Балашиха;sale;flat;5;24;2;52.8;8000000;; Лукино;53А;Щёлковская;
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/297902838/;Балашиха;sale;flat;6;24;1;43.4;8000000;;;38;Щёлковская;Микрорайон 
Проспект;real_estate_agent;https://balashikha.cian.ru/sale/flat/307821113/;Балашиха;sale;flat;17;17;2;56.2;8000000;; Ленина;1/5;Железнодорожная;
Комти-Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/302239023/;Балашиха;sale;flat;15;27;2;56.0;8000000;; Дмитриева;14;Щёлковская;Алексеевская роща
Юнион;real_estate_agent;https://balashikha.cian.ru/sale/flat/294813313/;Балашиха;sale;flat;13;18;1;44.5;8000000;; Автозаводская;3;Железнодорожная;
Максим Рагимов;realtor;https://balashikha.cian.ru/sale/flat/304021623/;Балашиха;sale;flat;20;24;1;42.0;8000000;; Кольцевая;3к1;Щёлковская;
ТСН Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/300553397/;Балашиха;sale;flat;11;25;2;57.84;8050000;; Дмитриева;24;Щёлковская;Алексеевская роща
Максим Буряков;realtor;https://balashikha.cian.ru/sale/flat/308418931/;Балашиха;sale;flat;17;17;2;61.1;8100000;; Брагина;3;Ольгино;Леоновский парк
ИНФИНИТИ;real_estate_agent;https://balashikha.cian.ru/sale/flat/304243879/;Балашиха;sale;flat;11;22;2;62.3;8100000;; Дмитриева;2;Щёлковская;Алексеевская роща
Кирилл Величко;realtor;https://balashikha.cian.ru/sale/flat/293031208/;Балашиха;sale;flat;1;21;2;65.0;8100000;; Дмитриева;26;Щёлковская;Алексеевская роща
Мария Ляпунова;realtor;https://balashikha.cian.ru/sale/flat/295362509/;Балашиха;sale;flat;8;17;2;55.3;8100000;; Свердлова;38;Щёлковская;
ID 47520468;unknown;https://balashikha.cian.ru/sale/flat/307899988/;Балашиха;sale;flat;6;18;1;36.0;8100000;; Разина;1А;Салтыковская;28 микрорайон
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/305139170/;Балашиха;sale;flat;16;17;2;56.3;8200000;;Солнечная ;23;Салтыковская;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/308415578/;Балашиха;sale;flat;6;6;1;38.4;8200000;;Школьная ;21;Салтыковская;Квартал Европа
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/306652994/;Балашиха;sale;flat;5;5;2;48.3;8200000;;;7;Щёлковская;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/306029402/;Балашиха;sale;flat;2;5;2;51.5;8200000;; Новая;27;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/299239824/;Балашиха;sale;flat;18;23;1;43.5;8200000;; Главная;4;Ольгино;Квартал Центральный
AVA Group - Коммерческая земля;real_estate_agent;https://balashikha.cian.ru/sale/flat/300513993/;Балашиха;sale;flat;3;5;2;41.0;8190000;;шоссе Носовихинское;1;Ольгино;
МГН-495;real_estate_agent;https://balashikha.cian.ru/sale/flat/304959138/;Балашиха;sale;flat;13;18;1;39.6;8150000;;Советская ;44А;Салтыковская;
Игорь Тихомиров;realtor;https://balashikha.cian.ru/sale/flat/303804977/;Балашиха;sale;flat;11;12;2;51.0;8200000;; Маяковского;13;Железнодорожная;
Региональное;real_estate_agent;https://balashikha.cian.ru/sale/flat/305975265/;Балашиха;sale;flat;14;17;2;51.4;8200000;; Майкла Лунна;4;Щёлковская;
Ольга Постникова;realtor;https://balashikha.cian.ru/sale/flat/307873322/;Балашиха;sale;flat;9;17;2;60.3;8200000;; 40 лет Победы;33;Щёлковская;Балашиха, мкр. 22
Best Insurance;real_estate_agent;https://balashikha.cian.ru/sale/flat/305126007/;Балашиха;sale;flat;5;14;2;43.6;8200000;; Пролетарская;5;Железнодорожная;
ЛАРТ-Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/308332990/;Балашиха;sale;flat;16;18;2;44.16;8200000;; Безымянная;2;Железнодорожная;
Наталья Самсонова;realtor;https://balashikha.cian.ru/sale/flat/308192687/;Балашиха;sale;flat;12;25;1;44.5;8200000;; Кольцевая;26;Щёлковская;Щитниково Янтарный
Винера Абдулвалиева;realtor;https://balashikha.cian.ru/sale/flat/301120054/;Балашиха;sale;flat;19;25;2;57.4;8200000;;Заречная ;31;Щёлковская;
Сергей Кисленко;realtor;https://balashikha.cian.ru/sale/flat/303352596/;Балашиха;sale;flat;4;4;2;52.5;8200000;; Мещера;5;Кучино;
Самолет плюс - Балашиха;real_estate_agent;https://balashikha.cian.ru/sale/flat/303918104/;Балашиха;sale;flat;4;6;2;64.9;8200000;;шоссе Энтузиастов;вл2с286;Никольское;
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/308366038/;Балашиха;sale;flat;10;25;2;56.57;8300000;; Яганова;12;Щёлковская;Пехра
ProStore;real_estate_agent;https://balashikha.cian.ru/sale/flat/296062451/;Балашиха;sale;flat;5;17;2;61.0;8300000;; 40 лет Победы;27;Щёлковская;
МФЦ недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/301123588/;Балашиха;sale;flat;16;17;2;57.7;8300000;;;3;Кучино;
М-С Юбилейная;real_estate_agent;https://balashikha.cian.ru/sale/flat/279863841/;Балашиха;sale;flat;2;16;2;51.4;8300000;мкр. Кучино; Центральная;4;;
Екатерина Васильева;realtor;https://balashikha.cian.ru/sale/flat/306187764/;Балашиха;sale;flat;14;17;2;52.0;8300000;; Твардовского;16;Кучино;
Максим Сушенцев;realtor;https://balashikha.cian.ru/sale/flat/300772613/;Балашиха;sale;flat;13;17;2;51.3;8300000;; Лесопарковая;18;Железнодорожная;
ТСН Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/308116711/;Балашиха;sale;flat;8;17;2;60.0;8400000;; Свердлова;50;Щёлковская;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/307492662/;Балашиха;sale;flat;2;16;2;45.9;8470000;; Октябрьская;17;Железнодорожная;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/300876195/;Балашиха;sale;flat;4;17;2;54.4;8400000;; Корнилаева;1;Железнодорожная;
ИНКОМ-Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/308341228/;Балашиха;sale;flat;8;14;2;55.3;8400000;; Октябрьская;25к1;Железнодорожная;
Наталья Андреева;realtor;https://balashikha.cian.ru/sale/flat/293729305/;Балашиха;sale;flat;2;19;2;59.0;8490000;;Балашихинское шоссе;20;Щёлковская;Лесной городок
МИЭЛЬ;real_estate_agent;https://balashikha.cian.ru/sale/flat/307410630/;Балашиха;sale;flat;5;17;2;56.1;8490000;;;24;Щёлковская;
АРТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/305863386/;Балашиха;sale;flat;16;25;2;53.0;8400000;; Яганова;12;Щёлковская;Пехра
Атлант-Н;real_estate_agent;https://balashikha.cian.ru/sale/flat/297268021/;Балашиха;sale;flat;1;17;2;58.0;8490000;; Речная;11;Кучино;Южное Кучино
ФСК Агент;real_estate_agent;https://balashikha.cian.ru/sale/flat/303353941/;Балашиха;sale;flat;2;18;2;60.0;8450000;;Зеленая ;33;Никольское;Жемчужина Балашихи
ID 211507;unknown;https://balashikha.cian.ru/sale/flat/300677059/;Балашиха;sale;flat;8;17;1;43.4;8490000;; Главная;7к1;Железнодорожная;Чайка
Ирина Кускова;realtor;https://balashikha.cian.ru/sale/flat/299362809/;Балашиха;sale;flat;11;26;1;46.6;8400000;; Реутовская;15;Реутов;Измайловский лес
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/293114934/;Балашиха;sale;flat;2;18;1;47.0;8500000;; Бояринова;24;Ольгино;Новоград Павлино
Павел Понурин;realtor;https://balashikha.cian.ru/sale/flat/308797234/;Балашиха;sale;flat;7;25;2;67.0;8500000;;Заречная ;31;Щёлковская;
CENTURY 21 Перспектива;real_estate_agent;https://balashikha.cian.ru/sale/flat/307278308/;Балашиха;sale;flat;6;20;2;61.2;8500000;; Бояринова;19;Ольгино;Новоград Павлино
EstateLiga;real_estate_agent;https://balashikha.cian.ru/sale/flat/304719077/;Балашиха;sale;flat;11;20;2;62.0;8500000;; Бояринова;19;Ольгино;Новоград Павлино
ГОРОБМЕН;real_estate_agent;https://balashikha.cian.ru/sale/flat/301924284/;Балашиха;sale;flat;17;17;2;69.5;8500000;; Троицкая;3;Ольгино;Новое Павлино
CITY;real_estate_agent;https://balashikha.cian.ru/sale/flat/303589844/;Балашиха;sale;flat;14;25;2;52.0;8500000;;проспект Ленина;82к2;Салтыковская;Жемчужина Виктории
CENTURY 21 Перспектива;real_estate_agent;https://balashikha.cian.ru/sale/flat/305783814/;Балашиха;sale;flat;14;16;2;31.5;8500000;; Реутовская;20;Реутов;Измайловский лес
Павел Минеев;realtor;https://balashikha.cian.ru/sale/flat/305696751/;Балашиха;sale;flat;13;21;2;55.1;8500000;; Романычева;5;Ольгино;Новоград Павлино
Елена Кузнецова;realtor;https://balashikha.cian.ru/sale/flat/302466100/;Балашиха;sale;flat;19;26;2;56.5;8500000;; Дмитриева;34;Щёлковская;Алексеевская роща
Служба недвижимости Подмосковья;real_estate_agent;https://balashikha.cian.ru/sale/flat/308585269/;Балашиха;sale;flat;13;25;1;46.8;8500000;;бульвар Горенский;3;Салтыковская;Новое Измайлово
Парадайс;real_estate_agent;https://balashikha.cian.ru/sale/flat/308859268/;Балашиха;sale;flat;5;20;2;48.0;8500000;; Яганова;9;Щёлковская;Пехра
Лидер Железнодорожный;real_estate_agent;https://balashikha.cian.ru/sale/flat/305008249/;Балашиха;sale;flat;2;9;2;59.8;8700000;; Ленина;6;Железнодорожная;
Русь;real_estate_agent;https://balashikha.cian.ru/sale/flat/297774126/;Балашиха;sale;flat;10;17;2;60.0;8700000;; Брагина;3;Ольгино;Леоновский парк
DREAM HOUSE;real_estate_agent;https://balashikha.cian.ru/sale/flat/308364329/;Балашиха;sale;flat;13;16;2;60.0;8650000;; Майкла Лунна;8;Щёлковская;
Юникор Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/308230983/;Балашиха;sale;flat;14;14;1;46.2;8700000;;проспект Ленина;32а;Салтыковская;
Юникор Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/305539058/;Балашиха;sale;flat;14;14;1;46.2;8700000;;проспект Ленина;32а;Салтыковская;
Илья Лыжков;realtor;https://balashikha.cian.ru/sale/flat/308281591/;Балашиха;sale;flat;2;15;2;54.9;8700000;; Калинина;18;Железнодорожная;Столичный
Тверской бульвар;real_estate_agent;https://balashikha.cian.ru/sale/flat/304577191/;Балашиха;sale;flat;13;16;1;51.0;8700000;;Первомайская ;14;Салтыковская;
Маргарита Мелешина;realtor;https://balashikha.cian.ru/sale/flat/307133824/;Балашиха;sale;flat;10;17;2;60.0;8700000;; 40 лет Победы;29;Щёлковская;
Рита Дохолян;realtor;https://balashikha.cian.ru/sale/flat/303136171/;Балашиха;sale;flat;16;16;2;59.1;8700000;; Граничная;18;Ольгино;
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/308632275/;Балашиха;sale;flat;8;25;1;45.0;8789999;; Яганова;3;Щёлковская;Пехра
Елена Дудченко;realtor;https://balashikha.cian.ru/sale/flat/308350564/;Балашиха;sale;flat;5;10;2;58.1;8750000;; 40 лет Победы;5;Салтыковская;
Татьяна Чернышевская;realtor;https://balashikha.cian.ru/sale/flat/307743187/;Балашиха;sale;flat;14;17;2;62.8;8790000;; Свердлова;50;Щёлковская;
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/308960680/;Балашиха;sale;flat;9;18;1;33.8;8800000;; Реутовская;20;Реутов;Измайловский лес
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/307094691/;Балашиха;sale;flat;3;25;2;62.2;8899000;; Строителей;3;Салтыковская;Новое Измайлово
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/298607363/;Балашиха;sale;flat;11;17;2;58.0;8899000;; Юбилейная;28к1;Железнодорожная;
Бест офис на Таганской;real_estate_agent;https://balashikha.cian.ru/sale/flat/305230702/;Балашиха;sale;flat;1;17;2;64.0;8800000;; Московская;10;Железнодорожная;
Жанна Кочергина;realtor;https://balashikha.cian.ru/sale/flat/288092103/;Балашиха;sale;flat;23;27;2;56.8;8800000;; Твардовского;40;Кучино;Южная звезда
Владимир Богданов;realtor;https://balashikha.cian.ru/sale/flat/307092012/;Балашиха;sale;flat;12;16;2;55.3;8830000;; Центральная;41;Кучино;Центральная 41
Оксана Горбань;realtor;https://balashikha.cian.ru/sale/flat/293270004/;Балашиха;sale;flat;5;18;2;46.8;8800000;; Калинина;20;Железнодорожная;Столичный
ЕГСН Продажа;real_estate_agent;https://balashikha.cian.ru/sale/flat/298969244/;Балашиха;sale;flat;9;27;2;51.9;8900000;;проспект Ленина;82к2;Салтыковская;Жемчужина Виктории
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/307846882/;Балашиха;sale;flat;9;14;2;62.0;8999000;; Речная;14;Кучино;Южное Кучино 2
Самолет Плюс Москва ЦАО;real_estate_agent;https://balashikha.cian.ru/sale/flat/308014028/;Балашиха;sale;flat;7;25;2;63.5;8900000;;Балашихинское шоссе;16;Щёлковская;
Геометрия;real_estate_agent;https://balashikha.cian.ru/sale/flat/295148091/;Балашиха;sale;flat;1;4;2;75.0;8995000;; Черняховского;32В;Салтыковская;
Самолет Плюс;real_estate_agent;https://balashikha.cian.ru/sale/flat/308778487/;Балашиха;sale;flat;18;25;2;59.7;8990000;;Балашихинское шоссе;12;Щёлковская;Лесной городок
МИЭЛЬ - Офис в Железнодорожном;real_estate_agent;https://balashikha.cian.ru/sale/flat/306800237/;Балашиха;sale;flat;14;20;2;63.9;8999999;;шоссе Косинское;5/7;Ольгино;Новоград Павлино
Три Ступени;real_estate_agent;https://balashikha.cian.ru/sale/flat/301137569/;Балашиха;sale;flat;1;9;2;59.0;8900000;; Молодежная;15;Железнодорожная;
Наталия Хлесткова;realtor;https://balashikha.cian.ru/sale/flat/307111495/;Балашиха;sale;flat;24;26;1;41.0;8900000;; Демин луг;6/5;Салтыковская;Новое Измайлово
Новый Ключ;real_estate_agent;https://balashikha.cian.ru/sale/flat/300725874/;Балашиха;sale;flat;18;18;2;54.9;8950000;; Маяковского;30;Железнодорожная;
М-С Юбилейная;real_estate_agent;https://balashikha.cian.ru/sale/flat/307391620/;Балашиха;sale;flat;14;17;2;64.0;8900000;; Юбилейная;28;Железнодорожная;
М-С Юбилейная;real_estate_agent;https://balashikha.cian.ru/sale/flat/307654556/;Балашиха;sale;flat;12;12;1;42.5;8995000;; Автозаводская;4к1;Железнодорожная;
Татьяна Потапова;realtor;https://balashikha.cian.ru/sale/flat/303219247/;Балашиха;sale;flat;17;18;2;53.7;8900000;; Маяковского;42;Железнодорожная;
Людмила Ракова;realtor;https://balashikha.cian.ru/sale/flat/308010666/;Балашиха;sale;flat;16;25;1;45.0;8950000;мкр. Янтарный; Кольцевая;24;;Щитниково Янтарный
Русь;real_estate_agent;https://balashikha.cian.ru/sale/flat/308004369/;Балашиха;sale;flat;7;25;1;48.0;8900000;;;3;Щёлковская;Щитниково Изумрудный
Ирина Шелестова;realtor;https://balashikha.cian.ru/sale/flat/299198741/;Балашиха;sale;flat;8;10;2;64.1;8900000;; Детская;9;Железнодорожная;
Валентина Галахова;realtor;https://balashikha.cian.ru/sale/flat/302028394/;Балашиха;sale;flat;5;17;2;58.6;8900000;; Речная;16;Кучино;Южное Кучино 2
Елена Волошина;realtor;https://balashikha.cian.ru/sale/flat/304303857/;Балашиха;sale;flat;5;5;2;61.0;9000000;;Парковая ;7;Салтыковская;
EstateLiga;real_estate_agent;https://balashikha.cian.ru/sale/flat/299789233/;Балашиха;sale;flat;17;22;2;58.0;9000000;;шоссе Косинское;2;Ольгино;Новоград Павлино
CRISTAL ESTATE;real_estate_agent;https://balashikha.cian.ru/sale/flat/304799851/;Балашиха;sale;flat;17;22;1;55.1;9000000;; Некрасова;6;Железнодорожная;
Областной Центр Недвижимости;real_estate_agent;https://balashikha.cian.ru/sale/flat/308308872/;Балашиха;sale;flat;13;25;2;50.0;9000000;Балашиха; Яганова;12;;Пехра
Октава-Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/292328033/;Балашиха;sale;flat;4;22;2;64.0;9000000;; Андрея Белого;2;Железнодорожная;
МИЭЛЬ;real_estate_agent;https://balashikha.cian.ru/sale/flat/308052396/;Балашиха;sale;flat;13;17;2;64.0;9000000;;Зеленая ;34;Салтыковская;
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/308474792/;Балашиха;sale;flat;1;25;2;54.3;9000000;; Некрасова;11Б;Кучино;Новое Измайлово-2
Татьяна Кучеровская;realtor;https://balashikha.cian.ru/sale/flat/308263628/;Балашиха;sale;flat;15;22;1;51.0;9000000;; Свердлова;65;Щёлковская;
МАЯК;real_estate_agent;https://balashikha.cian.ru/sale/flat/307855755/;Балашиха;sale;flat;3;17;2;52.0;9000000;;;31;Щёлковская;Микрорайон 
Анна Масс;realtor;https://balashikha.cian.ru/sale/flat/303178371/;Балашиха;sale;flat;5;25;2;71.3;9000000;; Демин луг;2;Новогиреево;Новое Измайлово
Елена Фокина;realtor;https://balashikha.cian.ru/sale/flat/306523051/;Балашиха;sale;flat;11;26;2;58.9;9099000;;Балашихинское шоссе;12;Щёлковская;Лесной городок
Людмила Микушина;realtor;https://balashikha.cian.ru/sale/flat/308164752/;Балашиха;sale;flat;16;19;2;58.6;9190000;;Балашихинское шоссе;20;Щёлковская;Лесной городок
Мегаполис Т.Ц.Н.;real_estate_agent;https://balashikha.cian.ru/sale/flat/306930378/;Балашиха;sale;flat;19;25;2;51.2;9100000;; Яганова;3;Щёлковская;Пехра
Центр Содействия Союз;real_estate_agent;https://balashikha.cian.ru/sale/flat/308716355/;Балашиха;sale;flat;9;17;2;51.7;9100000;; Твардовского;18;Кучино;
Инна Клименко;realtor;https://balashikha.cian.ru/sale/flat/308754410/;Балашиха;sale;flat;15;17;1;43.0;9100000;; Евстафьева;1/9;Салтыковская;по ул. Евстафьева, д. 1/9 (мкр. 28)
Региональное;real_estate_agent;https://balashikha.cian.ru/sale/flat/307093002/;Балашиха;sale;flat;4;16;2;60.0;9100000;; 40 лет Победы;33;Щёлковская;Балашиха, мкр. 22
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/307582386/;Балашиха;sale;flat;4;10;2;52.3;9200000;;;11;Щёлковская;
ОГРК;real_estate_agent;https://balashikha.cian.ru/sale/flat/299298965/;Балашиха;sale;flat;4;17;2;64.2;9200000;; Андрея Белого;2;Железнодорожная;
EstateLiga;real_estate_agent;https://balashikha.cian.ru/sale/flat/297530080/;Балашиха;sale;flat;13;23;2;58.0;9200000;Выхино;"Некрасовка от 25 минут (на электричке). В 2024 году планируется открытие МЦД-4 (наземное Метро). Расстояние до МКАДа - 12 км До Носовихинского шоссе - 7 км До Косинского шоссе - менее 1 км До ближайшего метро (Некрасовка) - 9 км

Звоните!";;Ольгино;Новоград Павлино
НДВ;real_estate_agent;https://balashikha.cian.ru/sale/flat/304427270/;Балашиха;sale;flat;10;17;2;70.0;9200000;; Брагина;3;Ольгино;Леоновский парк
МИЦ-Столичный ипотечный центр недвижимости;real_estate_agent;https://balashikha.cian.ru/sale/flat/307676083/;Балашиха;sale;flat;10;15;2;46.7;9200000;; Реутовская;14;Реутов;Измайловский лес
Самолет Плюс;real_estate_agent;https://balashikha.cian.ru/sale/flat/308291746/;Балашиха;sale;flat;6;17;2;54.1;9500000;; Корнилаева;1;Железнодорожная;
Космополис;real_estate_agent;https://balashikha.cian.ru/sale/flat/308074266/;Балашиха;sale;flat;17;17;2;76.2;9500000;; Троицкая;1;Ольгино;Новое Павлино
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/308572717/;Балашиха;sale;flat;12;14;2;53.0;9490000;;шоссе Энтузиастов;78;Кучино;
Евгений Скобелев;realtor;https://balashikha.cian.ru/sale/flat/308276491/;Балашиха;sale;flat;6;15;1;47.0;9500000;; Реутовская;15;Реутов;Измайловский лес
Русь;real_estate_agent;https://balashikha.cian.ru/sale/flat/308461288/;Балашиха;sale;flat;3;17;2;60.1;9500000;;Зеленая ;34;Салтыковская;
Владис;real_estate_agent;https://balashikha.cian.ru/sale/flat/308418602/;Балашиха;sale;flat;9;25;2;49.33;9500000;; Яганова;12;Щёлковская;Пехра
К.А.Н.;real_estate_agent;https://balashikha.cian.ru/sale/flat/259686480/;Балашиха;sale;flat;9;17;2;77.0;9500000;; Лесопарковая;3;Железнодорожная;
Татьяна Солдатенко;realtor;https://balashikha.cian.ru/sale/flat/308062949/;Балашиха;sale;flat;8;14;2;62.0;9500000;; Колхозная;4;Железнодорожная;
Юнион;real_estate_agent;https://balashikha.cian.ru/sale/flat/306535062/;Балашиха;sale;flat;17;21;2;61.0;9500000;;проспект Героев;4;Железнодорожная;
Роман Ибрагимов;realtor;https://balashikha.cian.ru/sale/flat/307914999/;Балашиха;sale;flat;5;17;2;62.7;9500000;;Зеленая ;31;Салтыковская;Твой Адрес Мечты
Яля Дуплинская;realtor;https://balashikha.cian.ru/sale/flat/287390741/;Балашиха;sale;flat;8;10;2;70.6;9500000;; Текстильщиков;13;Салтыковская;
Юникор Недвижимость;real_estate_agent;https://balashikha.cian.ru/sale/flat/303325391/;Балашиха;sale;flat;12;17;2;51.3;9600000;; Летная;1;Щёлковская;
Марина Комарова;realtor;https://balashikha.cian.ru/sale/flat/308644324/;Балашиха;sale;flat;6;25;2;57.3;9550000;;;1;Щёлковская;Щитниково Изумрудный
МИЭЛЬ - Офис в Железнодорожном;real_estate_agent;https://balashikha.cian.ru/sale/flat/307579378/;Балашиха;sale;flat;11;13;2;62.0;9600000;; Юбилейная;8;Железнодорожная;
Алина Гладких;realtor;https://balashikha.cian.ru/sale/flat/293272908/;Балашиха;sale;flat;2;25;2;61.1;9600000;;проспект Героев;10;Железнодорожная;
Три Ступени;real_estate_agent;https://balashikha.cian.ru/sale/flat/303482721/;Балашиха;sale;flat;2;14;2;66.0;9700000;;бульвар Молодежный;6;Щёлковская;Щитниково Янтарный
Служба недвижимости Подмосковья;real_estate_agent;https://balashikha.cian.ru/sale/flat/307582773/;Балашиха;sale;flat;18;18;2;59.0;9700000;;проспект Ленина;72;Салтыковская;Жемчужина Виктории
